Title,Classification
Get your ass back to Detroit ya fuckin wigger,Bad
Girls that I dated its okay I aint mad yo unless you stabbed me in the heart no love hoe,Bad
HOW DO YOU KNOW MY TWITTER PASSWORD bitch please,Bad
Have you seen my shows Have you seen my hoes If I wasnt hot would they be so thick,Bad
He a bitch for hitting that hoe ,Bad
He married to a white woman... lucky sumbitch  Uncle Ruckus,Bad
He wanna be my nigga but Im just trinna be his savings account   omg imma funny ass bitch man but thats Real Shit ,Bad
Her great grandmas a hoeher grandmas a hoeher moms and a hoe and shes a hoe Its a long line of hoes Grandpa Carl everyone,Bad
Hey go look at that video of the man that found the kidnapped girls in Ohio........what a nigger  shitmybosssays,Bad
Hey pussy you still there,Bad
How about we draft all those gungho folks and send them to Afghanistan or other war zones so they can show their... ,Good
How hotter than is it A bitch.,Bad
How u talking to hoes bout bro n em.. Why you talking to hoes bout bro n em,Bad
How you doing crazy bitch is hilarious,Bad
"I KNOW my shoes dirty as fuck whatever bitch. You dont have to call

Like negro... one of the first things they LOOK at is shoes dog",Bad
I am a thrill billy..with a hillbilly heart.  HAHAHAHAHA Jesus Murphy,Good
I call him my bitch ,Bad
I cant handle no liquor... But these bitches cant handle meeedd  Chief Sosa,Bad
I dont chase after dudes... I chase after bitches.  Edgar Bautista,Bad
I dont love these hoes baby Its me and you forever,Bad
I dont even need a picture of tamar that bitch is beat in every picture,Bad
I dont have hoes ,Bad
I found a new way to chug you have to open your mouth alot shitallysays,Good
I fucking hate that bitch so much I wanna smack her in the face then tongue kiss her,Bad
I got a bitch set it off like jada picket..queen latifah you riding round with your nieces bitch you titi,Bad
I got a sister she told me stop calling women bitches..,Bad
I guess this is the night bitches die... Stewie is that nigga...,Bad
I had a bitch that had a bitch had the bitch eating halibut..   FreshRhymes JerkSquad SlowStir,Bad
"I have this ladylove
Shes married but I still wanna bang her
She wont have sex with me
What a bitch A troubadour probably",Bad
I heard you was looking for Candy Man bitch,Bad
I hope you dont get mad ladies. I only call you bitches bitches bc I dont know your names individually. Katt Williams ,Bad
I just got a number  Im a bitch boy,Bad
I know that shit eatin grin You either just fucked the girl of your dreams or you sold a car. We know youre a faggot. Whatd you sell,Bad
"I only be with older men cause theyre more mature

That supposed to fool us bitch",Bad
I prolly leave up out this bitch with my cups in my hand and yo hand in my other hand.,Bad
"I said i dont like it it tastes like wolf pussy 
what How do you even know what that tastes like",Bad
"I taught myself how to eat pussy and cut my own hair
I taught myself how to eat pussy hair
Name the movie ",Bad
"I used to dress up like a cop too.
Oh really
Yeah...right after ...mad pussy.
Really
Yes...Ill NEVER FORGET.",Bad
I went to jail for a flock amp came home wit a strike.. You went to jail as a bitch came home as a dike ,Bad
I will fuck u where u stand. U dizzy bitch. Two unique amp separate phrases I overheard a relative saying when I was younger.,Bad
I woke up like thi bitch go back to bed,Bad
I would rather you call me bitch than sir my manager,Bad
Ill beat on that pussy so hard,Bad
Ill slit your throatneck ,Good
Im a funky ass honkey.   s shout out to  tonight before Cabaret  JTTour,Bad
Im comparing KFC to the pussy ,Bad
Im downloading you a new personality and ordering you a new face You bitch.. I love you.. Goddamn it Axl Rose yelling at his sex robot,Bad
Im feelin like Malcolm in the middle these bitches surround me they cant miss em,Bad
Im gonna piss on your dimple  Stop wasting prayers on trash teams lol,Bad
Im probably your main bitch chocolate dipped cinnamon apple,Bad
Im sick of his shit man  Sit his bitch ass Im fed up bro RT  Geno threw yet another pick smh,Bad
Im sorry I fucked yo bitch... But she really dig a nigga ,Bad
IBS irritable bitch syndrome.,Bad
"If you love her then hide yo bitch so youll keep shorty.
",Bad
"If you talk back to me you aint getting no pussy.
Me ",Bad
"If youre a bad bitch put your hands up high 
Every girl in the room starts waving there hands around.",Bad
Imma tie that bitch up in the basement and donkeyfuck her ass for two weeks straight hahahahahahahahaha centmovie beforeiselfdestruct,Bad
"In My Mind
Gotta be the dumb hoe anthem...",Bad
"Is that an albino Mexican
No dad hes Asian.",Good
It takes a true directioner to accept Larry You know what bitch its fans like you that make the boys cry. ThankYouPaulForConfirmingLarry,Bad
Its allegations were u in the bedroom Did u see it Words of a naive amp blind bitch. We know ur husband cheated on u. Ramona is dumb,Bad
Its never too late to tag a bitch. ,Bad
Its the dykes hunter dyke with a dyke ,Bad
Julia Roberts youre a ho  NottingHill,Bad
Just follow the yellow brick twitter.,Good
LMFAOOOOOOOOOOOOOOOOOO  If your pussy is good but my mama dont like you Guess who gotta go..my mama.,Bad
LOL cripple  Wendy Davis. RT  Scientists create remotecontrolled chick to study shy penguins ,Good
Lets do nips ahoy and spank me maybe,Bad
Lets kill cracker babies. WTF did I just hear WOW.,Bad
Like... correct me if Im wrong but... Doesnt pimpin involve smackin bitches for money,Bad
Lmao   RT  Pound cake look like pussy  ,Bad
Lmao  The d.rose adidas are lighter than my phone .... Shit is retarded,Bad
Mam Rene doet in haar rol net of ze ongesteld is Wat is ongesteld Van dat soort vragen waar je denkt hoe leg ik die weer uit.,Good
Maybe she wants to be more than your friend or maybe shes a stupid bitch. You never know until you make her cum. ,Bad
Mine plays DMX and kirk Franklin smh  Well my neighbors are ghetto . They get up at like am and beat their kids.,Good
My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife ,Bad
My momma told me to tell you to mind yoooo damn motha fuckin business you  not knowin what it is bitch,Bad
"My nips are freeeeezing...and thats not okay because theyre slicing through my bra....
",Bad
My twitter was hacked  Im too pussy to admit that I said it and now I want to act like I never said it.,Bad
Nah girl I aint gon be able to make it its been tight since Russ loss his job you in the back like damn bitch really,Bad
Nah its You   yo i thought some photoshopped my face on that faggot smmfh...i hate yall ,Bad
New Flame the song of the yr lol that bitch SUPER run like,Bad
Niggas always yelling Fuck bitches Get money meanwhile theyre broke and still want the bitches.,Bad
Niggas be pressed for pussy Eeeeeen nothin,Bad
No bitches   nan,Bad
No boats and hoes please thanks  Mom,Bad
OVO  amp kendrick lamar still trash,Good
On top of that she just a pregnant ass sorry hoe. Aint never got no money. Even her water broke.   RIPTALLT,Bad
Only a couple of Red Sox have gotten past first base. Im dying laughing. Maybe the Yanks need to teach them some game.,Good
Our people. Now is the time for the Aryan race  stand up and say no more. Before the mongerls turn the world into a ghetto slum. ,Bad
"Pistol whip my Dickau shoot yo bitch club up.

Sometimes freestyles be freestyles. And Im okay with that.",Bad
RT it for me. Please and thanks  Did a pierced pussy just come across my timeline ,Bad
Remy Machiavelli send shots to ya belly  my bitch ,Bad
Roberto you are one nasty hoe,Bad
SORRY JB FANREALLY JUSTIN COME BACK. That is the top comment on a Justin Timberlake video with  million views. Son of a fucking bitch,Bad
Searching the incredible story of  white mans quest to find the ingredients necessary to make Caribbean Jerked Chicken in redneck land,Bad
Selling my soul for material wishes fast cars and bitches Tupac smile remix,Bad
Shake that Bear ... aka two rednecks having sex on a dead bear,Bad
Shall I compare thee to a summers day No a summers day is not a bitch.,Bad
She gotta shape up her pussy lips tho  Whole wheat organic pussy ,Bad
She said wigga man you rich...take the durag off ,Bad
She was a bitch anyway,Bad
Shes from Florida so youve got to do the sniff test in those swamp pussies ,Bad
"Slow the fuck down bitch I know where you live

Classy young lady.",Bad
So hes a good football player...but he still acts like a nig,Bad
Stop being a pussy son and shove that needle into your own heart afterearth,Bad
Stop looking us and go eat some pussy you yuppie fucks.,Bad
Takin it straight to dirt why finger the pussy when I know I can put my dick in it ,Bad
That aint bro moves thats hoe moves,Bad
That girl is plain looking borderline ugly amp chunky. Hey at least shes got a nice smile amp a great personality.,Bad
"The devil grows inside the hearts of the selfish and wicked
White brown yellow and black color is not restricted",Good
The water isnt yellow Im a healthy student,Good
These hoes aint loyal,Bad
These hoes keep callin but I aint pickin up,Bad
These sour apple bitter bitches Im not fuckin wit em,Bad
They Faggots  Orioles petty as fuck...got swept up outta this bitch,Bad
They have some ghetto ass bands  gets snuck ,Bad
They have to. That division is trash  Saints gon win the NFC South...watch,Good
This is for all the fans that waited the bitch niggas that hated  Old hoes we dated look mama we ,Bad
This is for my ghetto motherfuckers Missy Elliott,Bad
This recipe calls for a leftover brownie. What the hell is a LEFTOVER brownie Thats just a brownie you havent eaten yet.,Good
Those ratchet broads dont represent me but YOUR white ass cant talk trash about them cause you on racist shit Black,Bad
Trust noneeee bitch I dont ,Bad
Twitter is twitter bitch twitter is life,Bad
"Two roads diverged in a yellow wood and I chose the one to Jtunheimr
 Robert Frost Giant",Good
U got my K bitch niggaAl Haymon to Antonio Tarver,Bad
Uhuh what do we have Your empty heart my empty bottle a yellow cab.. That you would like to catch cuz yo latest ex made u mad..,Bad
Used to have a girlfriend now all I got is hoes.. I was lookin for a good girl but she was fuckin on the low.,Bad
Virgin pussy     regular pussy      Oomf pussy ,Bad
WHAAAAAAT LMAOOO   thats why I luv u fat bitches cuz yall got some big ole titties and phat booties,Bad
Walked in that bitch like NIGGA WE MADE IT,Bad
We hate niggers we hate faggots and we hate spicskkk rally,Bad
"Were out here and were queer
    hut We like it in our butt",Bad
Well bitch biology said... ,Bad
What I do  Gotta report you as spam RT  Ladies RT if your head game better than your pussy,Bad
When im done with a hoe i pass her to the squad G,Bad
Who the fuck you callin jiggaboo nigga,Bad
Why people think gay marriage is okay is beyond me. Sorry I dont want my future son seeing  fags walking down the street holding hands an,Bad
Why u being such a little bitch chris you aint six bitch  Allisons Mom,Bad
Why would I want to play with some pussy   DEAD SNL,Bad
Why would you wanna be the Green Ranger Hes evil Duh bitch,Bad
Why would you want pussy on your side burns.. Thats a good question  hahahahaha ,Bad
Will shank a bitch for ceviche,Bad
Work   Gets me through those rough days hahaha hoes,Bad
"Wow you are a bitch 
 Yes thats already been established anything else you have to say",Bad
Yall forget he has his brand new baby girl at home bitch the cookies are burning,Bad
YAH has said in his word that the Mtzraymegyptians are his people and Ysrahal is his inheritance and the Kushiteethiopians.....,Good
Yaoooooooo  Mawnin yardies ,Good
Yo bitch on the horn. Tryna shoot a porn.   Thats T shirt worthy Tony,Bad
Yo can I sublet your pussy ShitFahdSays,Bad
Yo feet smell like my puss  Whut  Like flowers bitch  omg,Bad
Yo mama bitch. RT  What was the ONE sentence that ended your relationship,Bad
You aint gunna do shit spear chucker,Bad
You aint my bitch is my favorite response to long texts,Bad
You and yo boys some pussy cats.,Bad
You are a cunt,Bad
You can pull more pussy with a dodge and collect them panties alright. stormy and jake ,Bad
You can take someone out of the ghetto but you cant take the ghetto out of them.,Bad
You dont like us colored folks what the hell youre not colored you white fucks ,Bad
You got hella hoes ,Bad
You hit no lights no line for toco bell at  in he morning and Dianas back in her house. Its a miracle  Charlie ,Good
You look cute today .. Really Helll no swerve hoe,Bad
You look like little birds help you get dressed in the morning,Good
"You ol trout mouth ass bitch 
DEEEEAAAADD",Bad
You talk like a fag and your shits retarded. But thats cool scro lots of tards out there living total kickass lives,Bad
You took our land so you could make each other retarded in DIAPERS Sure....use our image....cool.... redskins NFL concussion jokes,Bad
Youre a garden rose and that bitch is a weed.,Bad
"Youre fucked up 
No shit you dumb ass cunt now go post pictures if your flat ass titties on ig slut",Bad
Your a queer. ,Bad
Your homeboy looking bad and you giving cash to them hoes,Bad
Your teeth are like the stars. Aww thanks Yeah... yellow and far away from each other.,Good
Yup. Fuck em  Playing like trash RT  Clippers dont wanna play lol,Bad
aint it time for you hoes to get out of here LOL this is what Arianas mom says to us,Bad
are we bitches  ,Bad
ayo i even kill handicapped and crippled bitcheslook at my scalp real close and youll see triple sixes,Bad
bitch freak my shit,Bad
bitch my vagina is a little more resilient than that ,Bad
but I love him nah bitch that aint love.,Bad
but pussy is the root of all drama an attribute put up in they head by they mama.,Bad
